system_config_id,validator_count,node_degree,bandwidth,block_creation_interval,max_block_size,n_attacker_configs_used,P_bar_i,P_bar_i_ci_low,P_bar_i_ci_high,B_bar_i,V_bar_i,Dbar_plus_i,Dbar_plus_i_ci_low,Dbar_plus_i_ci_high,V_reorg_i
548,749,5,61.0,991651,3043360,2,0.63,,,1.864516129032258,0.7225,2.007936507936508,,,1.265
549,749,5,87.4,991651,3043360,3,0.3466666666666667,,,1.9432624113475176,0.45666666666666667,2.0048076923076925,,,0.695
550,749,5,125.0,991651,3043360,6,0.5033333333333333,0.3799166666666667,0.6000624999999999,1.8918918918918919,0.5833333333333334,2.0,2.0,2.0,1.0066666666666666
551,475,7,5.0,857879,2331062,2,0.53,,,1.8157894736842106,0.5175,2.0047169811320753,,,1.0625
552,475,7,7.1,857879,2331062,5,0.488,,,1.961672473867596,0.563,2.0040983606557377,,,0.978
553,475,7,10.2,857879,2331062,5,0.49700000000000005,0.3572875,0.6316875000000001,1.8432601880877744,0.588,2.004024144869215,2.0,2.0078747969003876,0.996
554,475,7,14.6,857879,2331062,5,0.534,0.48125,0.6075312500000001,1.9423076923076923,0.606,2.00187265917603,2.0,2.00709219858156,1.069
555,475,7,20.9,857879,2331062,2,0.4325,,,2.010989010989011,0.4575,2.0,,,0.865
556,475,7,29.9,857879,2331062,4,0.5037499999999999,,,1.9227467811158798,0.56,2.0,,,1.0075
557,475,7,42.7,857879,2331062,3,0.5116666666666667,,,1.888268156424581,0.5633333333333334,2.0,,,1.0233333333333334
558,475,7,61.0,857879,2331062,7,0.4764285714285714,0.42548749999999996,0.5316875,1.976923076923077,0.5507142857142857,2.004497751124438,2.0010620915032677,2.0086084953732013,0.955
559,475,7,87.4,857879,2331062,4,0.43500000000000005,,,1.966824644549763,0.51875,2.0,,,0.87
560,475,7,125.0,857879,2331062,2,0.5650000000000001,,,1.993006993006993,0.7125,2.004424778761062,,,1.1325
561,323,8,5.0,621098,7452855,5,0.501,,,1.9180327868852458,0.585,2.0,,,1.002
562,323,8,7.1,621098,7452855,1,0.38,,,1.9591836734693877,0.48,2.0,,,0.76
563,323,8,10.2,621098,7452855,5,0.442,,,1.96309963099631,0.532,2.002262443438914,,,0.885
564,323,8,14.6,621098,7452855,6,0.4191666666666667,,,1.8930817610062893,0.5016666666666667,2.0019880715705765,,,0.8391666666666666
565,323,8,20.9,621098,7452855,4,0.35124999999999995,,,1.963855421686747,0.4075,2.0,,,0.7025
566,323,8,29.9,621098,7452855,5,0.44400000000000006,0.35995,0.5653750000000002,1.9120879120879122,0.522,2.0022522522522523,2.0,2.0072289156626506,0.889
567,323,8,42.7,621098,7452855,4,0.45625,,,1.8029556650246306,0.4575,2.0,,,0.9125
568,323,8,61.0,621098,7452855,4,0.54125,,,2.099585062240664,0.6325,2.0023094688221708,,,1.08375
569,323,8,87.4,621098,7452855,4,0.49374999999999997,,,1.9264069264069263,0.55625,2.0025316455696203,,,0.98875
570,323,8,125.0,621098,7452855,4,0.50625,,,1.948,0.60875,2.0,,,1.0125
571,183,4,5.0,558235,7891629,2,0.625,,,1.9127906976744187,0.8225,2.004,,,1.2525
572,183,4,7.1,558235,7891629,4,0.4275,0.255,0.71,1.8493150684931507,0.50625,2.0058479532163744,2.0,2.0240079365079366,0.8575
573,183,4,10.2,558235,7891629,5,0.49700000000000005,0.37116875000000005,0.625,1.8580645161290323,0.576,2.004024144869215,2.0,2.0108784848484844,0.996
574,183,4,14.6,558235,7891629,3,0.4566666666666667,,,1.9404761904761905,0.5433333333333333,2.0072992700729926,,,0.9166666666666666
575,183,4,20.9,558235,7891629,1,0.36,,,1.711111111111111,0.385,2.0,,,0.72
576,183,4,29.9,558235,7891629,7,0.39571428571428574,0.31156249999999996,0.4866785714285714,1.93125,0.44142857142857145,2.0018050541516246,2.0,2.0039123376623382,0.7921428571428571
577,183,4,42.7,558235,7891629,4,0.51125,,,1.8148148148148149,0.55125,2.0048899755501224,,,1.025
578,183,4,61.0,558235,7891629,4,0.44125000000000003,,,1.8926829268292682,0.485,2.008498583569405,,,0.88625
579,183,4,87.4,558235,7891629,5,0.549,0.48,0.6045125,1.956268221574344,0.671,2.0036429872495445,2.0,2.0117994100294987,1.1
580,183,4,125.0,558235,7891629,5,0.46799999999999997,,,1.893238434163701,0.532,2.0042735042735043,,,0.938
581,555,2,5.0,1149320,4915645,4,0.67125,,,2.0654761904761907,0.8675,2.068901303538175,,,1.38875
582,555,2,7.1,1149320,4915645,1,0.765,,,1.9705882352941178,1.005,2.0326797385620914,,,1.555
583,555,2,10.2,1149320,4915645,3,0.6433333333333334,,,1.651063829787234,0.6466666666666666,2.033678756476684,,,1.3083333333333333
584,555,2,14.6,1149320,4915645,4,0.47000000000000003,,,1.4588744588744589,0.42125,2.026595744680851,,,0.9525
585,555,2,20.9,1149320,4915645,5,0.639,,,1.7121588089330024,0.69,2.0172143974960877,,,1.289
586,555,2,29.9,1149320,4915645,2,0.5725,,,1.6217948717948718,0.6325,2.03056768558952,,,1.1625
587,555,2,42.7,1149320,4915645,2,0.7050000000000001,,,1.6883116883116882,0.65,2.0106382978723403,,,1.4175
588,555,2,61.0,1149320,4915645,3,0.6183333333333333,,,1.690909090909091,0.62,2.0080862533692723,,,1.2416666666666667
589,555,2,87.4,1149320,4915645,4,0.5675,,,1.6583333333333334,0.4975,2.0066079295154187,,,1.13875
590,555,2,125.0,1149320,4915645,4,0.5874999999999999,,,1.5954198473282444,0.5225,2.0063829787234044,,,1.17875
591,203,3,5.0,1025262,7304156,4,0.5337500000000001,,,1.844,0.57625,2.0,,,1.0675
592,203,3,7.1,1025262,7304156,5,0.46699999999999997,,,1.8161764705882353,0.494,2.0021413276231264,,,0.935
593,203,3,10.2,1025262,7304156,4,0.42,,,1.7114427860696517,0.43,2.0089285714285716,,,0.84375
594,203,3,14.6,1025262,7304156,5,0.476,,,1.9337979094076656,0.555,2.0021008403361344,,,0.953
595,203,3,20.9,1025262,7304156,5,0.40800000000000003,,,1.7035573122529644,0.431,2.0049019607843137,,,0.818
596,203,3,29.9,1025262,7304156,4,0.495,,,1.7025862068965518,0.49375,2.0,,,0.99
597,203,3,42.7,1025262,7304156,4,0.5549999999999999,,,1.7131782945736433,0.5525,2.0022522522522523,,,1.11125
598,203,3,61.0,1025262,7304156,4,0.58125,,,1.8593155893536122,0.61125,2.0064516129032257,,,1.16625
599,203,3,87.4,1025262,7304156,3,0.5383333333333333,,,1.800995024875622,0.6033333333333334,2.003095975232198,,,1.0783333333333334
600,203,3,125.0,1025262,7304156,8,0.45875000000000005,0.3520551948051948,0.5810511363636364,1.8337236533957846,0.489375,2.0068119891008176,2.0016878531073448,2.011016884864461,0.920625
601,879,5,5.0,697312,4456442,5,0.471,0.335,0.5357500000000002,1.9140893470790379,0.557,2.002123142250531,2.0,2.0070394736842108,0.943
602,879,5,7.1,697312,4456442,4,0.30874999999999997,,,1.680722891566265,0.34875,2.0040485829959516,,,0.61875
603,879,5,10.2,697312,4456442,3,0.3633333333333333,,,1.6938775510204083,0.415,2.0,,,0.7266666666666667
604,879,5,14.6,697312,4456442,3,0.47666666666666674,,,1.8742857142857143,0.5466666666666666,2.0,,,0.9533333333333334
605,879,5,20.9,697312,4456442,5,0.42699999999999994,,,1.844621513944223,0.463,2.002341920374707,,,0.855
606,879,5,29.9,697312,4456442,4,0.43875000000000003,,,1.847926267281106,0.50125,2.0,,,0.8775
607,879,5,42.7,697312,4456442,4,0.47124999999999995,,,2.0373831775700935,0.545,2.0,,,0.9425
608,879,5,61.0,697312,4456442,1,0.57,,,2.028985507246377,0.7,2.008771929824561,,,1.1449999999999998
609,879,5,87.4,697312,4456442,4,0.42750000000000005,,,1.8967136150234742,0.505,2.002923976608187,,,0.85625
610,879,5,125.0,697312,4456442,4,0.46625,,,1.908675799086758,0.5225,2.005361930294906,,,0.935
611,539,4,5.0,564144,5898035,3,0.4716666666666667,,,1.8255813953488371,0.5233333333333333,2.0035335689045937,,,0.945
612,539,4,7.1,564144,5898035,6,0.4633333333333334,0.3041666666666667,0.6229107142857143,1.8314285714285714,0.5341666666666667,2.0053956834532376,2.0,2.014221709141922,0.9291666666666667
613,539,4,10.2,564144,5898035,3,0.47500000000000003,,,1.806282722513089,0.575,2.0,,,0.95
614,539,4,14.6,564144,5898035,1,0.46,,,1.9491525423728813,0.575,2.010869565217391,,,0.9249999999999998
615,539,4,20.9,564144,5898035,2,0.505,,,1.704,0.5325,2.004950495049505,,,1.0125
616,539,4,29.9,564144,5898035,2,0.4325,,,1.9285714285714286,0.54,2.005780346820809,,,0.8675
617,539,4,42.7,564144,5898035,3,0.44999999999999996,,,2.0921052631578947,0.53,2.0148148148148146,,,0.9066666666666666
618,539,4,61.0,564144,5898035,6,0.3875,0.32054166666666667,0.44752083333333337,1.8073089700996678,0.4533333333333333,2.0043010752688173,2.0,2.0100119047619045,0.7766666666666666
619,539,4,87.4,564144,5898035,1,0.605,,,1.9859154929577465,0.705,2.0082644628099175,,,1.215
620,539,4,125.0,564144,5898035,4,0.5625,,,1.9766536964980546,0.635,2.0,,,1.125
621,742,4,5.0,972266,6502101,7,0.49714285714285716,0.387925,0.5913020833333335,1.8535469107551488,0.5785714285714286,2.0043103448275863,2.0,2.013291781450872,0.9964285714285714
622,742,4,7.1,972266,6502101,7,0.4285714285714285,,,1.9485714285714286,0.48714285714285716,2.0033333333333334,,,0.8585714285714285
623,742,4,10.2,972266,6502101,9,0.39499999999999996,0.3449305555555555,0.4483750000000001,1.8988235294117648,0.4483333333333333,2.0042194092827006,2.0,2.0078036309243656,0.7916666666666666
624,742,4,14.6,972266,6502101,3,0.37999999999999995,,,1.8776978417266188,0.435,2.0,,,0.76
625,742,4,20.9,972266,6502101,4,0.33375,,,1.803921568627451,0.345,2.00749063670412,,,0.67
626,742,4,29.9,972266,6502101,2,0.4925,,,1.9242424242424243,0.635,2.00507614213198,,,0.9875
627,742,4,42.7,972266,6502101,1,0.365,,,2.0,0.45,2.0,,,0.73
629,742,4,87.4,972266,6502101,5,0.457,,,1.860377358490566,0.493,2.00218818380744,,,0.915
630,742,4,125.0,972266,6502101,5,0.46099999999999997,,,1.924731182795699,0.537,2.004338394793926,,,0.924
631,328,2,5.0,388142,4020608,7,0.7492857142857143,0.6773541666666668,0.83503125,2.6091160220994474,1.3492857142857142,2.0838894184938037,2.0567979947112582,2.1132391855003227,1.5614285714285714
632,328,2,7.1,388142,4020608,5,0.681,0.5949375,0.7750535714285715,2.128504672897196,0.911,2.0543318649045523,2.0318853638332195,2.078933662280702,1.399
633,328,2,10.2,388142,4020608,4,0.55125,,,1.7272727272727273,0.6175,2.0793650793650795,,,1.14625
634,328,2,14.6,388142,4020608,4,0.6225,,,1.6079734219269104,0.605,2.0281124497991967,,,1.2625
635,328,2,20.9,388142,4020608,5,0.511,,,1.4982578397212543,0.43,2.0430528375733856,,,1.044
636,328,2,29.9,388142,4020608,4,0.5387500000000001,,,1.7110266159695817,0.5625,2.034802784222738,,,1.09625
637,328,2,42.7,388142,4020608,4,0.56125,,,1.6425992779783394,0.56875,2.0111358574610243,,,1.12875
638,328,2,61.0,388142,4020608,5,0.499,,,1.5180722891566265,0.504,2.006012024048096,,,1.001
639,328,2,87.4,388142,4020608,1,0.485,,,1.4492753623188406,0.5,2.0,,,0.97
640,328,2,125.0,388142,4020608,5,0.618,,,1.5934065934065933,0.58,2.0080906148867315,,,1.241
641,587,3,5.0,663189,4363208,8,0.474375,0.39559687499999996,0.5502361111111113,1.8556485355648535,0.554375,2.002635046113307,2.0,2.0060092338217337,0.95
642,587,3,7.1,663189,4363208,3,0.5499999999999999,,,1.8917525773195876,0.6116666666666667,2.003030303030303,,,1.1016666666666666
643,587,3,10.2,663189,4363208,5,0.47300000000000003,0.3745833333333333,0.5766875000000001,1.8774834437086092,0.567,2.0021141649048624,2.0,2.006484049930652,0.947
644,587,3,14.6,663189,4363208,3,0.515,,,1.8111111111111111,0.5433333333333333,2.0032362459546924,,,1.0316666666666667
645,587,3,20.9,663189,4363208,3,0.5516666666666666,,,1.899497487437186,0.63,2.003021148036254,,,1.105
646,587,3,29.9,663189,4363208,5,0.422,0.29109375,0.5836458333333334,1.7317073170731707,0.426,2.0023696682464456,2.0,2.0072690217391305,0.845
648,587,3,61.0,663189,4363208,7,0.445,0.3811875,0.499440625,1.8238482384823849,0.4807142857142857,2.001605136436597,2.0,2.0048543689320386,0.8907142857142857
649,587,3,87.4,663189,4363208,3,0.505,,,1.8908045977011494,0.5483333333333333,2.0033003300330035,,,1.0116666666666667
650,587,3,125.0,663189,4363208,6,0.44166666666666665,0.3260625,0.56814375,1.7591973244147157,0.43833333333333335,2.0,2.0,2.0,0.8833333333333333
651,488,5,5.0,60818,6314311,5,0.61,,,1.9158163265306123,0.751,2.0114754098360654,,,1.227
652,488,5,7.1,60818,6314311,3,0.435,,,1.7469879518072289,0.48333333333333334,2.0229885057471266,,,0.88
653,488,5,10.2,60818,6314311,4,0.43125,,,1.8687782805429864,0.51625,2.008695652173913,,,0.86625
654,488,5,14.6,60818,6314311,6,0.47583333333333333,0.37834375,0.57005,1.905511811023622,0.605,2.003502626970228,2.0,2.0100338955026453,0.9533333333333334
655,488,5,20.9,60818,6314311,2,0.605,,,1.9119496855345912,0.76,2.0041322314049586,,,1.2125
656,488,5,29.9,60818,6314311,3,0.37666666666666665,,,1.743421052631579,0.44166666666666665,2.0,,,0.7533333333333333
657,488,5,42.7,60818,6314311,5,0.5399999999999999,0.46,0.635,1.957957957957958,0.652,2.0,2.0,2.0,1.08
658,488,5,61.0,60818,6314311,4,0.49124999999999996,,,1.9529411764705882,0.6225,2.0025445292620865,,,0.98375
659,488,5,87.4,60818,6314311,6,0.42333333333333334,0.30165625,0.5409464285714286,1.9076433121019107,0.49916666666666665,2.0059055118110236,2.0,2.0090172624547624,0.8491666666666666
660,488,5,125.0,60818,6314311,3,0.48666666666666664,,,2.0338983050847457,0.6,2.0,,,0.9733333333333334
661,424,7,5.0,754181,7594924,3,0.38000000000000006,,,1.9019607843137254,0.485,2.004385964912281,,,0.7616666666666667
662,424,7,7.1,754181,7594924,1,0.35,,,1.775,0.355,2.0,,,0.7
663,424,7,10.2,754181,7594924,2,0.48750000000000004,,,1.706896551724138,0.495,2.005128205128205,,,0.9775
664,424,7,14.6,754181,7594924,1,0.67,,,1.9655172413793103,0.855,2.0074626865671643,,,1.345
665,424,7,20.9,754181,7594924,4,0.44625000000000004,,,1.869767441860465,0.5025,2.0028011204481793,,,0.89375
666,424,7,29.9,754181,7594924,4,0.6075,,,1.934640522875817,0.74,2.0020576131687244,,,1.21625
667,424,7,42.7,754181,7594924,3,0.47500000000000003,,,2.005780346820809,0.5783333333333334,2.0,,,0.95
668,424,7,61.0,754181,7594924,1,0.34,,,1.565217391304348,0.36,2.0,,,0.68
669,424,7,87.4,754181,7594924,4,0.49,,,1.9333333333333333,0.54375,2.002551020408163,,,0.98125
670,424,7,125.0,754181,7594924,2,0.3275,,,1.7065217391304348,0.3925,2.0076335877862594,,,0.6575
671,655,4,5.0,898154,1751566,3,0.3833333333333333,,,1.8273381294964028,0.42333333333333334,2.0,,,0.7666666666666667
672,655,4,7.1,898154,1751566,4,0.4875,,,1.8923766816143497,0.5275,2.005128205128205,,,0.9775
673,655,4,10.2,898154,1751566,3,0.4166666666666667,,,1.8653846153846154,0.485,2.0,,,0.8333333333333334
674,655,4,14.6,898154,1751566,2,0.485,,,1.809090909090909,0.4975,2.0,,,0.97
675,655,4,20.9,898154,1751566,4,0.5549999999999999,,,1.937007874015748,0.615,2.0045045045045047,,,1.1125
676,655,4,29.9,898154,1751566,7,0.46142857142857147,0.3804635416666667,0.5383541666666666,1.8596059113300492,0.5392857142857143,2.0077399380804954,2.001314223057644,2.0122913299604153,0.9264285714285714
677,655,4,42.7,898154,1751566,3,0.5299999999999999,,,1.7634408602150538,0.5466666666666666,2.00314465408805,,,1.0616666666666668
678,655,4,61.0,898154,1751566,5,0.49899999999999994,,,1.9966216216216217,0.591,2.0080160320641283,,,1.002
679,655,4,87.4,898154,1751566,6,0.41583333333333333,,,1.8243243243243243,0.45,2.002004008016032,,,0.8325
680,655,4,125.0,898154,1751566,4,0.3925,0.32340625000000006,0.48875,1.8186813186813187,0.41375,2.0031847133757963,2.0,2.007075471698113,0.78625
681,399,7,5.0,365033,6882073,3,0.39666666666666667,,,1.8269230769230769,0.475,2.0,,,0.7933333333333333
682,399,7,7.1,365033,6882073,3,0.4366666666666667,,,1.7668711656441718,0.48,2.0,,,0.8733333333333333
683,399,7,10.2,365033,6882073,5,0.502,,,1.8821656050955413,0.591,2.0,,,1.004
684,399,7,14.6,365033,6882073,5,0.386,0.315,0.43333333333333335,1.836734693877551,0.45,2.0025906735751295,2.0,2.0065217391304344,0.773
685,399,7,20.9,365033,6882073,2,0.575,,,1.9855072463768115,0.685,2.0,,,1.15
686,399,7,29.9,365033,6882073,8,0.509375,,,1.91699604743083,0.60625,2.0061349693251533,,,1.021875
687,399,7,42.7,365033,6882073,5,0.582,,,1.8575418994413408,0.665,2.0034364261168385,,,1.166
688,399,7,61.0,365033,6882073,1,0.285,,,1.6578947368421053,0.315,2.0,,,0.57
689,399,7,87.4,365033,6882073,2,0.35250000000000004,,,1.9891304347826086,0.4575,2.0,,,0.705
691,463,4,5.0,1083875,360924,1,0.67,,,1.7972972972972974,0.665,2.0,,,1.34
692,463,4,7.1,1083875,360924,3,0.5433333333333333,,,2.0358974358974358,0.6616666666666666,2.003067484662577,,,1.0883333333333334
693,463,4,10.2,1083875,360924,4,0.5625,,,1.914179104477612,0.64125,2.0,,,1.125
694,463,4,14.6,1083875,360924,3,0.5633333333333334,,,1.970873786407767,0.6766666666666666,2.002958579881657,,,1.1283333333333334
695,463,4,20.9,1083875,360924,2,0.56,,,1.8523489932885906,0.69,2.0044642857142856,,,1.1225
696,463,4,29.9,1083875,360924,6,0.5158333333333333,0.41797499999999993,0.5878732142857142,1.8092485549132948,0.5216666666666666,2.0064620355411953,2.001535433070866,2.010303621332091,1.035
697,463,4,42.7,1083875,360924,2,0.5925,,,2.041958041958042,0.73,2.0,,,1.185
699,463,4,87.4,1083875,360924,5,0.45099999999999996,0.34166666666666673,0.5779687500000001,1.8352941176470587,0.468,2.0,2.0,2.0,0.902
700,463,4,125.0,1083875,360924,4,0.4,,,1.839378238341969,0.44375,2.00625,,,0.8025
701,975,5,5.0,589887,4392660,5,0.42699999999999994,,,1.8602150537634408,0.519,2.002341920374707,,,0.855
702,975,5,7.1,589887,4392660,5,0.45899999999999996,,,1.8590604026845639,0.554,2.0,,,0.918
703,975,5,10.2,589887,4392660,5,0.40599999999999997,,,1.7569721115537849,0.441,2.0,,,0.812
704,975,5,14.6,589887,4392660,3,0.52,,,1.9234972677595628,0.5866666666666667,2.0064102564102564,,,1.0433333333333332
705,975,5,20.9,589887,4392660,4,0.505,,,1.8806584362139918,0.57125,2.007425742574257,,,1.01375
706,975,5,29.9,589887,4392660,3,0.465,,,1.808641975308642,0.48833333333333334,2.0,,,0.93
707,975,5,42.7,589887,4392660,7,0.5278571428571429,0.44546874999999997,0.6068035714285716,1.8966292134831462,0.6028571428571429,2.0,2.0,2.0,1.0557142857142856
708,975,5,61.0,589887,4392660,2,0.4525,,,2.009433962264151,0.5325,2.005524861878453,,,0.9075
709,975,5,87.4,589887,4392660,4,0.57375,,,1.9784172661870503,0.6875,2.002178649237473,,,1.14875
710,975,5,125.0,589887,4392660,4,0.5125,,,1.899581589958159,0.5675,2.002439024390244,,,1.02625
711,353,7,5.0,447493,1716934,3,0.5083333333333333,,,1.9593023255813953,0.5616666666666666,2.0,,,1.0166666666666666
712,353,7,7.1,447493,1716934,4,0.41750000000000004,,,1.803921568627451,0.46,2.0,,,0.835
713,353,7,10.2,447493,1716934,2,0.575,,,2.0551724137931036,0.745,2.0043478260869567,,,1.1525
714,353,7,14.6,447493,1716934,4,0.40499999999999997,,,1.8131313131313131,0.44875,2.0,,,0.81
715,353,7,20.9,447493,1716934,3,0.3416666666666666,,,1.7142857142857142,0.38,2.0,,,0.6833333333333333
716,353,7,29.9,447493,1716934,3,0.5616666666666666,,,1.945273631840796,0.6516666666666666,2.0029673590504453,,,1.125
717,353,7,42.7,447493,1716934,6,0.47666666666666674,,,1.8994252873563218,0.5508333333333333,2.0,,,0.9533333333333334
718,353,7,61.0,447493,1716934,3,0.48333333333333334,,,1.989010989010989,0.6033333333333334,2.0,,,0.9666666666666667
719,353,7,87.4,447493,1716934,6,0.4183333333333334,,,1.768166089965398,0.42583333333333334,2.0,,,0.8366666666666667
720,353,7,125.0,447493,1716934,4,0.5025,,,1.9123505976095618,0.6,2.0024875621890548,,,1.00625
721,250,8,5.0,911140,5410068,2,0.55,,,1.8823529411764706,0.72,2.0045454545454544,,,1.1025
722,250,8,7.1,911140,5410068,4,0.45375,,,1.8376068376068375,0.5375,2.002754820936639,,,0.90875
723,250,8,10.2,911140,5410068,3,0.49666666666666665,,,1.8978494623655915,0.5883333333333334,2.0033557046979866,,,0.995
724,250,8,14.6,911140,5410068,2,0.44499999999999995,,,1.934782608695652,0.445,2.0,,,0.89
725,250,8,20.9,911140,5410068,6,0.3708333333333333,,,1.8626760563380282,0.44083333333333335,2.004494382022472,,,0.7433333333333333
726,250,8,29.9,911140,5410068,3,0.4383333333333333,,,1.9745222929936306,0.5166666666666667,2.011406844106464,,,0.8816666666666667
727,250,8,42.7,911140,5410068,5,0.545,0.37983333333333336,0.6725208333333335,1.8,0.603,2.003669724770642,2.0,2.007415621266428,1.092
728,250,8,61.0,911140,5410068,4,0.44999999999999996,,,1.9045454545454545,0.52375,2.0,,,0.9
729,250,8,87.4,911140,5410068,4,0.54375,,,1.9625468164794007,0.655,2.004597701149425,,,1.09
730,250,8,125.0,911140,5410068,4,0.53,,,1.9320754716981132,0.64,2.0,,,1.06
731,898,7,5.0,760639,4056088,3,0.43,,,1.7027027027027026,0.42,2.0,,,0.86
732,898,7,7.1,760639,4056088,5,0.515,,,1.94375,0.622,2.0038834951456312,,,1.032
733,898,7,10.2,760639,4056088,5,0.40499999999999997,,,1.910204081632653,0.468,2.004938271604938,,,0.812
734,898,7,14.6,760639,4056088,5,0.497,,,2.0,0.632,2.004024144869215,,,0.996
735,898,7,20.9,760639,4056088,6,0.38916666666666666,0.2923958333333333,0.5,1.7847682119205297,0.44916666666666666,2.0,2.0,2.0,0.7783333333333333
736,898,7,29.9,760639,4056088,2,0.44,,,1.9047619047619047,0.5,2.0,,,0.88
737,898,7,42.7,760639,4056088,3,0.455,,,2.0253164556962027,0.5333333333333333,2.010989010989011,,,0.915
738,898,7,61.0,760639,4056088,4,0.4425,,,1.8502202643171806,0.525,2.0,,,0.885
739,898,7,87.4,760639,4056088,6,0.4891666666666666,,,1.9411764705882353,0.5225,2.0051107325383306,,,0.9808333333333333
740,898,7,125.0,760639,4056088,6,0.5316666666666666,0.43978125000000007,0.6266875,1.9784366576819408,0.6116666666666667,2.0047021943573666,2.0,2.008588680387409,1.0658333333333334
741,351,4,5.0,935689,642421,6,0.4716666666666667,0.34165625000000005,0.61,1.8853868194842407,0.5483333333333333,2.001766784452297,2.0,2.005050505050505,0.9441666666666667
742,351,4,7.1,935689,642421,2,0.455,,,1.9532710280373833,0.5225,2.0054945054945055,,,0.9125
743,351,4,10.2,935689,642421,5,0.523,,,1.8410596026490067,0.556,2.005736137667304,,,1.049
744,351,4,14.6,935689,642421,2,0.39,,,1.8297872340425532,0.43,2.0064102564102564,,,0.7825
745,351,4,20.9,935689,642421,7,0.4935714285714286,0.4020729166666666,0.59025,1.8914141414141414,0.535,2.002894356005789,2.0,2.007051282051282,0.9885714285714285
746,351,4,29.9,935689,642421,2,0.495,,,1.8818181818181818,0.5175,2.005050505050505,,,0.9925
747,351,4,42.7,935689,642421,5,0.45899999999999996,,,1.7956204379562044,0.492,2.002178649237473,,,0.919
748,351,4,61.0,935689,642421,2,0.54,,,1.982608695652174,0.57,2.009259259259259,,,1.085
749,351,4,87.4,935689,642421,2,0.5575,,,1.92,0.6,2.0,,,1.115
750,351,4,125.0,935689,642421,6,0.5566666666666666,0.43299999999999994,0.6625208333333333,2.05352798053528,0.7033333333333334,2.004491017964072,2.0,2.0086859809027775,1.1158333333333332
751,755,6,5.0,815771,5006363,3,0.465,,,2.0,0.5666666666666667,2.0,,,0.93
752,755,6,7.1,815771,5006363,2,0.61,,,1.8985507246376812,0.655,2.0040983606557377,,,1.2225
753,755,6,10.2,815771,5006363,4,0.525,,,1.9922480620155039,0.6425,2.0,,,1.05
754,755,6,14.6,815771,5006363,4,0.49749999999999994,,,1.9134199134199135,0.5525,2.0,,,0.995
755,755,6,20.9,815771,5006363,2,0.395,,,1.9883720930232558,0.4275,2.0,,,0.79
756,755,6,29.9,815771,5006363,4,0.48625,,,1.8716814159292035,0.52875,2.0,,,0.9725
757,755,6,42.7,815771,5006363,5,0.39399999999999996,,,1.7827868852459017,0.435,2.00507614213198,,,0.79
758,755,6,61.0,815771,5006363,5,0.48900000000000005,,,1.8906752411575563,0.588,2.0040899795501024,,,0.98
759,755,6,87.4,815771,5006363,3,0.5366666666666667,,,1.9545454545454546,0.645,2.0062111801242235,,,1.0766666666666667
760,755,6,125.0,815771,5006363,2,0.5575000000000001,,,1.8928571428571428,0.53,2.0,,,1.115
761,381,6,5.0,612977,1098150,1,0.35,,,1.6744186046511629,0.36,2.0,,,0.7
762,381,6,7.1,612977,1098150,7,0.5221428571428571,,,1.9172413793103449,0.5957142857142858,2.0054719562243504,,,1.0471428571428572
763,381,6,10.2,612977,1098150,3,0.51,,,1.8435754189944134,0.55,2.0065359477124183,,,1.0233333333333334
764,381,6,14.6,612977,1098150,4,0.50125,,,1.8385650224215246,0.5125,2.0074812967581046,,,1.00625
765,381,6,20.9,612977,1098150,4,0.42,,,1.907079646017699,0.53875,2.0029761904761907,,,0.84125
766,381,6,29.9,612977,1098150,3,0.4983333333333333,,,1.920731707317073,0.525,2.0133779264214047,,,1.0033333333333334
767,381,6,42.7,612977,1098150,5,0.48600000000000004,0.35875,0.5815178571428572,1.9863945578231292,0.584,2.006172839506173,2.0,2.0092622714652415,0.975
768,381,6,61.0,612977,1098150,8,0.46374999999999994,0.36230113636363637,0.5853125,1.8855291576673867,0.545625,2.004043126684636,2.0,2.012180310326378,0.929375
769,381,6,87.4,612977,1098150,1,0.305,,,1.9189189189189189,0.355,2.0,,,0.61
770,381,6,125.0,612977,1098150,3,0.4466666666666666,,,1.9254658385093169,0.5166666666666667,2.0111940298507465,,,0.8983333333333333
771,285,7,5.0,479437,1362798,3,0.4633333333333334,,,1.8695652173913044,0.5016666666666667,2.0,,,0.9266666666666666
772,285,7,7.1,479437,1362798,2,0.40249999999999997,,,1.8829787234042554,0.4425,2.0,,,0.805
773,285,7,10.2,479437,1362798,3,0.38166666666666665,,,1.8972602739726028,0.46166666666666667,2.0,,,0.7633333333333333
774,285,7,14.6,479437,1362798,4,0.42125,,,1.8366336633663367,0.46375,2.0,,,0.8425
775,285,7,20.9,479437,1362798,3,0.4216666666666667,,,1.9141104294478528,0.52,2.0,,,0.8433333333333334
776,285,7,29.9,479437,1362798,4,0.5025,,,1.9540229885057472,0.6375,2.0,,,1.005
777,285,7,42.7,479437,1362798,5,0.409,,,1.9288537549407114,0.488,2.0,,,0.818
778,285,7,61.0,479437,1362798,3,0.48500000000000004,,,1.9127906976744187,0.5483333333333333,2.0,,,0.97
779,285,7,87.4,479437,1362798,4,0.4425,,,1.7958115183246073,0.42875,2.0,,,0.885
780,285,7,125.0,479437,1362798,5,0.503,0.3974910714285714,0.605125,1.8159722222222223,0.523,2.0,2.0,2.0,1.006
