strategy,row_index,config_id,validator_count,node_degree,bandwidth,attacker_hash_power,note
selfish,107439,107440,914,7,20.9,0.2501126952506121,vcD10/deg7/bw20.9/hpQ1
selfish,2532,2533,953,6,29.9,0.2594311744995365,vcD10/deg6/bw29.9/hpQ1
selfish,215860,215861,332,6,87.4,0.3070497535774244,vcD4/deg6/bw87.4/hpQ2
selfish,219613,219614,496,3,42.7,0.4312459512484686,vcD5/deg3/bw42.7/hpQ4
selfish,188894,188895,517,2,87.4,0.3751229337419657,vcD6/deg2/bw87.4/hpQ3
selfish,105136,105137,423,3,7.1,0.469568977189866,vcD5/deg3/bw7.1/hpQ5
selfish,233824,233825,379,5,87.4,0.454095890072901,vcD4/deg5/bw87.4/hpQ5
selfish,227117,227118,793,6,7.1,0.2312345941585266,vcD8/deg6/bw7.1/hpQ1
selfish,112749,112750,297,4,61.0,0.3349244931377773,vcD3/deg4/bw61.0/hpQ3
selfish,65058,65059,488,5,5.0,0.2977847312437251,vcD5/deg5/bw5.0/hpQ2
selfish,51888,51889,984,8,87.4,0.2129379249701362,vcD10/deg8/bw87.4/hpQ1
selfish,245339,245340,288,8,14.6,0.2501126952506121,vcD3/deg8/bw14.6/hpQ1
selfish,62802,62803,742,4,87.4,0.405342196225377,vcD8/deg4/bw87.4/hpQ4
selfish,201709,201710,418,6,61.0,0.4737946714611262,vcD5/deg6/bw61.0/hpQ5
selfish,68712,68713,399,7,61.0,0.2238256630629619,vcD4/deg7/bw61.0/hpQ1
selfish,119022,119023,766,7,5.0,0.3494898166749496,vcD8/deg7/bw5.0/hpQ3
selfish,158686,158687,875,3,42.7,0.3108669576156866,vcD9/deg3/bw42.7/hpQ2
selfish,170818,170819,780,3,87.4,0.4954733651280948,vcD8/deg3/bw87.4/hpQ5
selfish,117224,117225,267,3,10.2,0.454095890072901,vcD3/deg3/bw10.2/hpQ5
selfish,51911,51912,984,8,125.0,0.3985108847427614,vcD10/deg8/bw125.0/hpQ4
selfish,63776,63777,328,2,61.0,0.2375482709814891,vcD4/deg2/bw61.0/hpQ1
selfish,192555,192556,191,6,29.9,0.4768512858671266,vcD2/deg6/bw29.9/hpQ5
selfish,114158,114159,693,6,7.1,0.2977847312437251,vcD7/deg6/bw7.1/hpQ2
selfish,66562,66563,424,7,29.9,0.4714045721788255,vcD5/deg7/bw29.9/hpQ5
selfish,195552,195553,580,6,29.9,0.366882515038515,vcD6/deg6/bw29.9/hpQ3
selfish,51146,51147,984,8,7.1,0.4071129309119736,vcD10/deg8/bw7.1/hpQ4
selfish,182328,182329,374,7,14.6,0.2901917465581629,vcD4/deg7/bw14.6/hpQ2
selfish,117609,117610,267,3,42.7,0.4737946714611262,vcD3/deg3/bw42.7/hpQ5
selfish,73006,73007,898,7,5.0,0.4657787213448116,vcD9/deg7/bw5.0/hpQ5
selfish,199044,199045,358,3,5.0,0.2747520561924723,vcD4/deg3/bw5.0/hpQ2
selfish,70086,70087,975,5,5.0,0.3108669576156866,vcD10/deg5/bw5.0/hpQ2
selfish,156353,156354,462,8,14.6,0.3585232711576509,vcD5/deg8/bw14.6/hpQ3
selfish,155067,155068,985,8,5.0,0.3706046305857265,vcD10/deg8/bw5.0/hpQ3
selfish,173248,173249,69,3,10.2,0.3008118292997498,vcD1/deg3/bw10.2/hpQ2
selfish,18321,18322,871,3,14.6,0.24260325729568,vcD9/deg3/bw14.6/hpQ1
selfish,70826,70827,975,5,87.4,0.4590052735626949,vcD10/deg5/bw87.4/hpQ5
selfish,183131,183132,364,4,7.1,0.4495856593533723,vcD4/deg4/bw7.1/hpQ5
selfish,209629,209630,454,4,42.7,0.2039812783100412,vcD5/deg4/bw42.7/hpQ1
selfish,201475,201476,418,6,20.9,0.3027820674966874,vcD5/deg6/bw20.9/hpQ2
selfish,188213,188214,517,2,10.2,0.4312459512484686,vcD6/deg2/bw10.2/hpQ4
selfish,32844,32845,726,7,87.4,0.2747520561924723,vcD8/deg7/bw87.4/hpQ2
selfish,182952,182953,374,7,125.0,0.366882515038515,vcD4/deg7/bw125.0/hpQ3
selfish,233094,233095,379,5,5.0,0.3751229337419657,vcD4/deg5/bw5.0/hpQ3
selfish,502,503,195,2,29.9,0.405342196225377,vcD2/deg2/bw29.9/hpQ4
selfish,13823,13824,582,3,87.4,0.4574864654719545,vcD6/deg3/bw87.4/hpQ5
selfish,107247,107248,914,7,10.2,0.2114807290736435,vcD10/deg7/bw10.2/hpQ1
selfish,205623,205624,436,8,42.7,0.4574864654719545,vcD5/deg8/bw42.7/hpQ5
selfish,225861,225862,965,5,87.4,0.3350709844137344,vcD10/deg5/bw87.4/hpQ3
selfish,94142,94143,440,4,7.1,0.3733963553970497,vcD5/deg4/bw7.1/hpQ3
selfish,139485,139486,503,5,20.9,0.4461023732799478,vcD5/deg5/bw20.9/hpQ5
selfish,91755,91756,662,4,61.0,0.4768512858671266,vcD7/deg4/bw61.0/hpQ5
selfish,27212,27213,125,5,10.2,0.2238256630629619,vcD2/deg5/bw10.2/hpQ1
selfish,203871,203872,601,6,87.4,0.3156406422303758,vcD6/deg6/bw87.4/hpQ2
selfish,82543,82544,994,4,29.9,0.3297294244236074,vcD10/deg4/bw29.9/hpQ3
selfish,92745,92746,162,6,61.0,0.4184444837622084,vcD2/deg6/bw61.0/hpQ4
selfish,153072,153073,518,7,5.0,0.2631399047202775,vcD6/deg7/bw5.0/hpQ2
selfish,218853,218854,37,7,87.4,0.3585232711576509,vcD1/deg7/bw87.4/hpQ3
selfish,80908,80909,836,8,125.0,0.2331676534838964,vcD9/deg8/bw125.0/hpQ1
selfish,4412,4413,599,8,20.9,0.2238256630629619,vcD6/deg8/bw20.9/hpQ1
selfish,226995,226996,257,3,125.0,0.4626922801013836,vcD3/deg3/bw125.0/hpQ5
selfish,115402,115403,669,2,20.9,0.405342196225377,vcD7/deg2/bw20.9/hpQ4
selfish,89993,89994,396,7,125.0,0.2857700497959219,vcD4/deg7/bw125.0/hpQ2
selfish,192672,192673,191,6,42.7,0.2631399047202775,vcD2/deg6/bw42.7/hpQ2
selfish,35198,35199,455,7,7.1,0.3227365905845993,vcD5/deg7/bw7.1/hpQ3
selfish,866,867,195,2,87.4,0.3604525200861999,vcD2/deg2/bw87.4/hpQ3
selfish,208185,208186,512,4,7.1,0.4461023732799478,vcD6/deg4/bw7.1/hpQ5
selfish,41433,41434,903,4,20.9,0.4113840234518945,vcD10/deg4/bw20.9/hpQ4
selfish,177346,177347,147,5,14.6,0.4071129309119736,vcD2/deg5/bw14.6/hpQ4
selfish,64573,64574,587,3,29.9,0.4831039344913304,vcD6/deg3/bw29.9/hpQ5
selfish,94272,94273,440,4,10.2,0.2631399047202775,vcD5/deg4/bw10.2/hpQ2
selfish,116533,116534,448,3,29.9,0.4113840234518945,vcD5/deg3/bw29.9/hpQ4
selfish,199727,199728,358,3,61.0,0.4304538627565802,vcD4/deg3/bw61.0/hpQ4
selfish,90020,90021,144,5,5.0,0.2397567210258474,vcD2/deg5/bw5.0/hpQ1
selfish,59664,59665,203,3,42.7,0.3439678088500045,vcD2/deg3/bw42.7/hpQ3
selfish,20720,20721,865,7,61.0,0.2397567210258474,vcD9/deg7/bw61.0/hpQ1
selfish,128157,128158,32,6,7.1,0.3409275648695138,vcD1/deg6/bw7.1/hpQ3
selfish,178071,178072,508,7,5.0,0.3156406422303758,vcD5/deg7/bw5.0/hpQ2
selfish,142207,142208,883,5,10.2,0.3927810904963459,vcD9/deg5/bw10.2/hpQ4
selfish,135740,135741,242,7,61.0,0.3883150820571905,vcD3/deg7/bw61.0/hpQ4
selfish,127946,127947,434,6,125.0,0.4071129309119736,vcD5/deg6/bw125.0/hpQ4
selfish,155261,155262,985,8,10.2,0.3350709844137344,vcD10/deg8/bw10.2/hpQ3
selfish,173502,173503,69,3,29.9,0.405342196225377,vcD1/deg3/bw29.9/hpQ4
selfish,95173,95174,155,7,7.1,0.4831039344913304,vcD2/deg7/bw7.1/hpQ5
selfish,42074,42075,811,5,5.0,0.2525545317138812,vcD9/deg5/bw5.0/hpQ1
selfish,65512,65513,488,5,29.9,0.2238256630629619,vcD5/deg5/bw29.9/hpQ1
selfish,178866,178867,508,7,87.4,0.3604525200861999,vcD5/deg7/bw87.4/hpQ3
selfish,143852,143853,658,3,87.4,0.366882515038515,vcD7/deg3/bw87.4/hpQ3
selfish,140932,140933,821,5,125.0,0.2594311744995365,vcD9/deg5/bw125.0/hpQ1
selfish,196223,196224,88,4,10.2,0.4574864654719545,vcD1/deg4/bw10.2/hpQ5
selfish,225344,225345,965,5,14.6,0.2747520561924723,vcD10/deg5/bw14.6/hpQ2
selfish,162751,162752,168,7,61.0,0.3898718220747056,vcD2/deg7/bw61.0/hpQ4
selfish,19097,19098,136,4,5.0,0.21729239263723,vcD2/deg4/bw5.0/hpQ1
selfish,6987,6988,645,7,125.0,0.4229568538429628,vcD7/deg7/bw125.0/hpQ4
selfish,100426,100427,720,4,20.9,0.4590052735626949,vcD8/deg4/bw20.9/hpQ5
selfish,128560,128561,32,6,29.9,0.3070497535774244,vcD1/deg6/bw29.9/hpQ2
selfish,168138,168139,548,5,7.1,0.4790241755215713,vcD6/deg5/bw7.1/hpQ5
selfish,153806,153807,518,7,87.4,0.4657787213448116,vcD6/deg7/bw87.4/hpQ5
selfish,35071,35072,455,7,5.0,0.3156406422303758,vcD5/deg7/bw5.0/hpQ2
selfish,238914,238915,629,6,125.0,0.28091147618982,vcD7/deg6/bw125.0/hpQ2
selfish,4538,4539,599,8,29.9,0.4790241755215713,vcD6/deg8/bw29.9/hpQ5
selfish,59288,59289,203,3,10.2,0.2129379249701362,vcD2/deg3/bw10.2/hpQ1
selfish,186018,186019,94,5,5.0,0.4954733651280948,vcD1/deg5/bw5.0/hpQ5
selfish,207593,207594,319,6,29.9,0.2857700497959219,vcD4/deg6/bw29.9/hpQ2
selfish,248546,248547,306,6,29.9,0.4071129309119736,vcD3/deg6/bw29.9/hpQ4
selfish,97901,97902,530,8,125.0,0.2959114945914544,vcD6/deg8/bw125.0/hpQ2
selfish,170401,170402,780,3,20.9,0.2959114945914544,vcD8/deg3/bw20.9/hpQ2
selfish,36939,36940,590,8,125.0,0.2501126952506121,vcD6/deg8/bw125.0/hpQ1
selfish,24767,24768,957,2,61.0,0.3706046305857265,vcD10/deg2/bw61.0/hpQ3
selfish,70343,70344,975,5,14.6,0.3297294244236074,vcD10/deg5/bw14.6/hpQ3
selfish,210936,210937,235,7,125.0,0.469568977189866,vcD3/deg7/bw125.0/hpQ5
selfish,65964,65965,488,5,125.0,0.3439678088500045,vcD5/deg5/bw125.0/hpQ3
selfish,110286,110287,199,6,10.2,0.3108669576156866,vcD2/deg6/bw10.2/hpQ2
selfish,227274,227275,793,6,10.2,0.2525545317138812,vcD8/deg6/bw10.2/hpQ1
selfish,102964,102965,741,5,125.0,0.3439678088500045,vcD8/deg5/bw125.0/hpQ3
selfish,164540,164541,764,7,29.9,0.3883150820571905,vcD8/deg7/bw29.9/hpQ4
selfish,238931,238932,629,6,125.0,0.4495856593533723,vcD7/deg6/bw125.0/hpQ5
selfish,119151,119152,766,7,7.1,0.3898718220747056,vcD8/deg7/bw7.1/hpQ4
selfish,83123,83124,782,2,7.1,0.4574864654719545,vcD8/deg2/bw7.1/hpQ5
selfish,209758,209759,454,4,61.0,0.2977847312437251,vcD5/deg4/bw61.0/hpQ2
selfish,70188,70189,975,5,7.1,0.2129379249701362,vcD10/deg5/bw7.1/hpQ1
selfish,154061,154062,611,3,5.0,0.3350709844137344,vcD7/deg3/bw5.0/hpQ3
selfish,166790,166791,126,6,61.0,0.3969614753991711,vcD2/deg6/bw61.0/hpQ4
selfish,171722,171723,254,3,61.0,0.3494898166749496,vcD3/deg3/bw61.0/hpQ3
selfish,183113,183114,364,4,7.1,0.4312459512484686,vcD4/deg4/bw7.1/hpQ4
selfish,104751,104752,900,6,61.0,0.3898718220747056,vcD9/deg6/bw61.0/hpQ4
selfish,45363,45364,892,5,14.6,0.4895135847322587,vcD9/deg5/bw14.6/hpQ5
selfish,191871,191872,732,3,87.4,0.3156406422303758,vcD8/deg3/bw87.4/hpQ2
selfish,229199,229200,24,3,7.1,0.4158727914731683,vcD1/deg3/bw7.1/hpQ4
selfish,186522,186523,94,5,29.9,0.3494898166749496,vcD1/deg5/bw29.9/hpQ3
selfish,100130,100131,720,4,7.1,0.2689147210983604,vcD8/deg4/bw7.1/hpQ2
selfish,201652,201653,418,6,42.7,0.366882515038515,vcD5/deg6/bw42.7/hpQ3
selfish,109671,109672,170,3,42.7,0.3156406422303758,vcD2/deg3/bw42.7/hpQ2
selfish,44715,44716,225,6,61.0,0.4208942434349683,vcD3/deg6/bw61.0/hpQ4
selfish,40312,40313,50,3,14.6,0.2238256630629619,vcD1/deg3/bw14.6/hpQ1
selfish,226701,226702,257,3,61.0,0.2959114945914544,vcD3/deg3/bw61.0/hpQ2
selfish,225434,225435,965,5,20.9,0.444752781116749,vcD10/deg5/bw20.9/hpQ5
selfish,245961,245962,288,8,125.0,0.3350709844137344,vcD3/deg8/bw125.0/hpQ3
selfish,125803,125804,716,4,87.4,0.2627648343443758,vcD8/deg4/bw87.4/hpQ2
selfish,226786,226787,257,3,61.0,0.3108669576156866,vcD3/deg3/bw61.0/hpQ2
selfish,202646,202647,833,2,42.7,0.4071129309119736,vcD9/deg2/bw42.7/hpQ4
selfish,181611,181612,736,4,42.7,0.3985108847427614,vcD8/deg4/bw42.7/hpQ4
selfish,104060,104061,900,6,5.0,0.3070497535774244,vcD9/deg6/bw5.0/hpQ2
selfish,214423,214424,264,6,20.9,0.4574864654719545,vcD3/deg6/bw20.9/hpQ5
selfish,62111,62112,742,4,7.1,0.3985108847427614,vcD8/deg4/bw7.1/hpQ4
selfish,16711,16712,208,7,61.0,0.3985108847427614,vcD2/deg7/bw61.0/hpQ4
selfish,23233,23234,800,5,10.2,0.4113840234518945,vcD8/deg5/bw10.2/hpQ4
selfish,103894,103895,429,4,87.4,0.3751229337419657,vcD5/deg4/bw87.4/hpQ3
selfish,190160,190161,187,2,7.1,0.3070497535774244,vcD2/deg2/bw7.1/hpQ2
selfish,3821,3822,842,2,87.4,0.24260325729568,vcD9/deg2/bw87.4/hpQ1
selfish,28289,28290,939,2,10.2,0.3196298037016608,vcD10/deg2/bw10.2/hpQ2
selfish,181452,181453,736,4,20.9,0.366882515038515,vcD8/deg4/bw20.9/hpQ3
selfish,115088,115089,669,2,5.0,0.2129379249701362,vcD7/deg2/bw5.0/hpQ1
selfish,200415,200416,697,7,20.9,0.4208942434349683,vcD7/deg7/bw20.9/hpQ4
selfish,209571,209572,454,4,29.9,0.3156406422303758,vcD5/deg4/bw29.9/hpQ2
selfish,150923,150924,372,4,125.0,0.4574864654719545,vcD4/deg4/bw125.0/hpQ5
selfish,81952,81953,687,2,125.0,0.366882515038515,vcD7/deg2/bw125.0/hpQ3
selfish,77140,77141,285,7,7.1,0.3883150820571905,vcD3/deg7/bw7.1/hpQ4
selfish,173882,173883,69,3,87.4,0.2028601193675408,vcD1/deg3/bw87.4/hpQ1
selfish,8022,8023,365,3,5.0,0.3494898166749496,vcD4/deg3/bw5.0/hpQ3
selfish,104028,104029,900,6,5.0,0.2901917465581629,vcD9/deg6/bw5.0/hpQ2
selfish,104678,104679,900,6,42.7,0.3642632456563252,vcD9/deg6/bw42.7/hpQ3
selfish,210260,210261,235,7,10.2,0.3070497535774244,vcD3/deg7/bw10.2/hpQ2
selfish,169487,169488,310,3,20.9,0.4229568538429628,vcD3/deg3/bw20.9/hpQ4
selfish,168369,168370,548,5,14.6,0.4344347691369841,vcD6/deg5/bw14.6/hpQ4
selfish,209858,209859,454,4,87.4,0.2977847312437251,vcD5/deg4/bw87.4/hpQ2
selfish,4490,4491,599,8,20.9,0.3969614753991711,vcD6/deg8/bw20.9/hpQ4
selfish,101023,101024,887,5,5.0,0.4574864654719545,vcD9/deg5/bw5.0/hpQ5
selfish,14218,14219,618,4,10.2,0.4954733651280948,vcD7/deg4/bw10.2/hpQ5
selfish,69958,69959,463,4,125.0,0.2977847312437251,vcD5/deg4/bw125.0/hpQ2
selfish,244639,244640,414,4,42.7,0.2501126952506121,vcD5/deg4/bw42.7/hpQ1
selfish,53587,53588,245,5,29.9,0.4229568538429628,vcD3/deg5/bw29.9/hpQ4
selfish,53830,53831,245,5,87.4,0.2689147210983604,vcD3/deg5/bw87.4/hpQ2
selfish,213588,213589,81,6,29.9,0.2129379249701362,vcD1/deg6/bw29.9/hpQ1
selfish,218234,218235,37,7,10.2,0.444752781116749,vcD1/deg7/bw10.2/hpQ5
selfish,155627,155628,985,8,42.7,0.4304538627565802,vcD10/deg8/bw42.7/hpQ4
selfish,187018,187019,174,3,5.0,0.4954733651280948,vcD2/deg3/bw5.0/hpQ5
selfish,73978,73979,898,7,125.0,0.3642632456563252,vcD9/deg7/bw125.0/hpQ3
selfish,183764,183765,364,4,61.0,0.3439678088500045,vcD4/deg4/bw61.0/hpQ3
selfish,65200,65201,488,5,10.2,0.3857676334163057,vcD5/deg5/bw10.2/hpQ4
selfish,223661,223662,294,3,42.7,0.3350709844137344,vcD3/deg3/bw42.7/hpQ3
selfish,170372,170373,780,3,14.6,0.2631399047202775,vcD8/deg3/bw14.6/hpQ2
selfish,172948,172949,54,7,125.0,0.3008118292997498,vcD1/deg7/bw125.0/hpQ2
selfish,135325,135326,242,7,14.6,0.2702561230694959,vcD3/deg7/bw14.6/hpQ2
selfish,25500,25501,133,3,29.9,0.3857676334163057,vcD2/deg3/bw29.9/hpQ4
selfish,151096,151097,346,7,5.0,0.4855618445578609,vcD4/deg7/bw5.0/hpQ5
selfish,35805,35806,455,7,87.4,0.4911132375299709,vcD5/deg7/bw87.4/hpQ5
selfish,208438,208439,512,4,20.9,0.4790241755215713,vcD6/deg4/bw20.9/hpQ5
selfish,169670,169671,310,3,42.7,0.3239323376009491,vcD3/deg3/bw42.7/hpQ3
selfish,113497,113498,236,3,20.9,0.21729239263723,vcD3/deg3/bw20.9/hpQ1
selfish,196022,196023,88,4,5.0,0.3494898166749496,vcD1/deg4/bw5.0/hpQ3
selfish,175839,175840,970,6,87.4,0.2501126952506121,vcD10/deg6/bw87.4/hpQ1
selfish,41748,41749,903,4,61.0,0.3008118292997498,vcD10/deg4/bw61.0/hpQ2
selfish,215167,215168,332,6,7.1,0.3706046305857265,vcD4/deg6/bw7.1/hpQ3
selfish,137696,137697,158,5,42.7,0.4855618445578609,vcD2/deg5/bw42.7/hpQ5
selfish,158509,158510,875,3,29.9,0.4737946714611262,vcD9/deg3/bw29.9/hpQ5
selfish,92509,92510,162,6,29.9,0.4737946714611262,vcD2/deg6/bw29.9/hpQ5
selfish,192007,192008,191,6,5.0,0.3927810904963459,vcD2/deg6/bw5.0/hpQ4
selfish,175631,175632,970,6,42.7,0.4495856593533723,vcD10/deg6/bw42.7/hpQ5
selfish,245805,245806,288,8,87.4,0.4911132375299709,vcD3/deg8/bw87.4/hpQ5
selfish,6022,6023,645,7,5.0,0.3494898166749496,vcD7/deg7/bw5.0/hpQ3
selfish,30040,30041,336,6,5.0,0.3883150820571905,vcD4/deg6/bw5.0/hpQ4
selfish,109693,109694,170,3,42.7,0.2857700497959219,vcD2/deg3/bw42.7/hpQ2
selfish,212847,212848,700,6,87.4,0.2114807290736435,vcD7/deg6/bw87.4/hpQ1
selfish,204811,204812,632,3,87.4,0.3985108847427614,vcD7/deg3/bw87.4/hpQ4
selfish,202149,202150,833,2,7.1,0.3349244931377773,vcD9/deg2/bw7.1/hpQ3
selfish,150188,150189,372,4,7.1,0.2129379249701362,vcD4/deg4/bw7.1/hpQ1
selfish,82218,82219,994,4,10.2,0.4954733651280948,vcD10/deg4/bw10.2/hpQ5
selfish,68103,68104,399,7,7.1,0.2627648343443758,vcD4/deg7/bw7.1/hpQ2
selfish,15955,15956,855,7,125.0,0.4768512858671266,vcD9/deg7/bw125.0/hpQ5
selfish,78783,78784,594,4,61.0,0.4277086989642705,vcD6/deg4/bw61.0/hpQ4
selfish,107725,107726,914,7,61.0,0.2702561230694959,vcD10/deg7/bw61.0/hpQ2
selfish,168614,168615,548,5,42.7,0.28091147618982,vcD6/deg5/bw42.7/hpQ2
selfish,64707,64708,587,3,61.0,0.3927810904963459,vcD6/deg3/bw61.0/hpQ4
selfish,237650,237651,523,3,42.7,0.2182850515748211,vcD6/deg3/bw42.7/hpQ1
selfish,77392,77393,285,7,14.6,0.2779592827386458,vcD3/deg7/bw14.6/hpQ2
selfish,248274,248275,306,6,10.2,0.2525545317138812,vcD3/deg6/bw10.2/hpQ1
selfish,97577,97578,530,8,29.9,0.3815618301396259,vcD6/deg8/bw29.9/hpQ4
selfish,46002,46003,677,6,5.0,0.405342196225377,vcD7/deg6/bw5.0/hpQ4
selfish,222738,222739,558,7,61.0,0.4790241755215713,vcD6/deg7/bw61.0/hpQ5
selfish,67845,67846,655,4,87.4,0.4184444837622084,vcD7/deg4/bw87.4/hpQ4
selfish,23795,23796,800,5,61.0,0.4626922801013836,vcD8/deg5/bw61.0/hpQ5
selfish,104501,104502,900,6,29.9,0.2959114945914544,vcD9/deg6/bw29.9/hpQ2
selfish,220101,220102,785,3,7.1,0.2959114945914544,vcD8/deg3/bw7.1/hpQ2
selfish,163277,163278,851,5,10.2,0.3815618301396259,vcD9/deg5/bw10.2/hpQ4
selfish,12157,12158,621,7,7.1,0.3409275648695138,vcD7/deg7/bw7.1/hpQ3
selfish,4,5,195,2,5.0,0.4995762557070848,vcD2/deg2/bw5.0/hpQ5
selfish,93901,93902,153,8,125.0,0.2959114945914544,vcD2/deg8/bw125.0/hpQ2
selfish,139928,139929,503,5,125.0,0.2901917465581629,vcD5/deg5/bw125.0/hpQ2
selfish,70311,70312,975,5,14.6,0.3985108847427614,vcD10/deg5/bw14.6/hpQ4
selfish,43019,43020,392,6,5.0,0.2461140406262255,vcD4/deg6/bw5.0/hpQ1
selfish,104430,104431,900,6,20.9,0.2689147210983604,vcD9/deg6/bw20.9/hpQ2
selfish,202139,202140,833,2,7.1,0.2501126952506121,vcD9/deg2/bw7.1/hpQ1
selfish,33416,33417,223,6,20.9,0.4372556438030128,vcD3/deg6/bw20.9/hpQ4
selfish,223291,223292,294,3,10.2,0.3544902343139808,vcD3/deg3/bw10.2/hpQ3
selfish,110034,110035,199,6,5.0,0.444752781116749,vcD2/deg6/bw5.0/hpQ5
selfish,133979,133980,851,6,125.0,0.2816906079992455,vcD9/deg6/bw125.0/hpQ2
selfish,191851,191852,732,3,87.4,0.3898718220747056,vcD8/deg3/bw87.4/hpQ4
selfish,129348,129349,73,8,14.6,0.3008118292997498,vcD1/deg8/bw14.6/hpQ2
selfish,218132,218133,37,7,7.1,0.2594311744995365,vcD1/deg7/bw7.1/hpQ1
selfish,232082,232083,116,3,5.0,0.2028601193675408,vcD1/deg3/bw5.0/hpQ1
selfish,48486,48487,41,7,20.9,0.3108669576156866,vcD1/deg7/bw20.9/hpQ2
selfish,76770,76771,381,6,61.0,0.3239323376009491,vcD4/deg6/bw61.0/hpQ3
selfish,184675,184676,571,6,42.7,0.3027820674966874,vcD6/deg6/bw42.7/hpQ2
selfish,131848,131849,935,6,87.4,0.3008118292997498,vcD10/deg6/bw87.4/hpQ2
selfish,224785,224786,62,2,61.0,0.4461023732799478,vcD1/deg2/bw61.0/hpQ5
selfish,236502,236503,861,5,29.9,0.405342196225377,vcD9/deg5/bw29.9/hpQ4
selfish,107853,107854,914,7,87.4,0.3585232711576509,vcD10/deg7/bw87.4/hpQ3
selfish,103270,103271,429,4,10.2,0.3239323376009491,vcD5/deg4/bw10.2/hpQ3
selfish,20104,20105,865,7,7.1,0.4995762557070848,vcD9/deg7/bw7.1/hpQ5
selfish,44365,44366,225,6,14.6,0.4409284566649496,vcD3/deg6/bw14.6/hpQ5
selfish,103736,103737,429,4,61.0,0.469568977189866,vcD5/deg4/bw61.0/hpQ5
selfish,224153,224154,62,2,7.1,0.3585232711576509,vcD1/deg2/bw7.1/hpQ3
selfish,230770,230771,708,6,61.0,0.3239323376009491,vcD8/deg6/bw61.0/hpQ3
selfish,241833,241834,605,5,87.4,0.4113840234518945,vcD6/deg5/bw87.4/hpQ4
selfish,235964,235965,812,2,125.0,0.3439678088500045,vcD9/deg2/bw125.0/hpQ3
selfish,122540,122541,956,3,29.9,0.3883150820571905,vcD10/deg3/bw29.9/hpQ4
selfish,64206,64207,587,3,10.2,0.4657787213448116,vcD6/deg3/bw10.2/hpQ5
selfish,200978,200979,697,7,125.0,0.3642632456563252,vcD7/deg7/bw125.0/hpQ3
selfish,45311,45312,892,5,14.6,0.3985108847427614,vcD9/deg5/bw14.6/hpQ4
selfish,15589,15590,855,7,29.9,0.3196298037016608,vcD9/deg7/bw29.9/hpQ2
selfish,242181,242182,387,4,7.1,0.3128186843462212,vcD4/deg4/bw7.1/hpQ2
selfish,173470,173471,69,3,20.9,0.3239323376009491,vcD1/deg3/bw20.9/hpQ3
selfish,84061,84062,948,6,5.0,0.3350709844137344,vcD10/deg6/bw5.0/hpQ3
selfish,20330,20331,865,7,14.6,0.2689147210983604,vcD9/deg7/bw14.6/hpQ2
selfish,208971,208972,512,4,125.0,0.3156406422303758,vcD6/deg4/bw125.0/hpQ2
selfish,72181,72182,250,8,7.1,0.3128186843462212,vcD3/deg8/bw7.1/hpQ2
selfish,28933,28934,939,2,125.0,0.4113840234518945,vcD10/deg2/bw125.0/hpQ4
selfish,40325,40326,50,3,14.6,0.2702561230694959,vcD1/deg3/bw14.6/hpQ2
selfish,138953,138954,472,7,125.0,0.3585232711576509,vcD5/deg7/bw125.0/hpQ3
selfish,127902,127903,434,6,125.0,0.405342196225377,vcD5/deg6/bw125.0/hpQ4
selfish,124065,124066,544,6,5.0,0.4409284566649496,vcD6/deg6/bw5.0/hpQ5
selfish,235838,235839,812,2,87.4,0.4790241755215713,vcD9/deg2/bw87.4/hpQ5
selfish,180625,180626,535,5,42.7,0.2702561230694959,vcD6/deg5/bw42.7/hpQ2
selfish,184210,184211,571,6,10.2,0.3777435584279705,vcD6/deg6/bw10.2/hpQ3
selfish,135439,135440,242,7,20.9,0.2501126952506121,vcD3/deg7/bw20.9/hpQ1
selfish,165613,165614,713,5,42.7,0.4312459512484686,vcD8/deg5/bw42.7/hpQ4
selfish,1663,1664,57,6,42.7,0.4895135847322587,vcD1/deg6/bw42.7/hpQ5
selfish,112021,112022,297,4,5.0,0.24260325729568,vcD3/deg4/bw5.0/hpQ1
selfish,45440,45441,892,5,20.9,0.3883150820571905,vcD9/deg5/bw20.9/hpQ4
selfish,101992,101993,887,5,125.0,0.2779592827386458,vcD9/deg5/bw125.0/hpQ2
selfish,42071,42072,811,5,5.0,0.3156406422303758,vcD9/deg5/bw5.0/hpQ2
selfish,46106,46107,677,6,7.1,0.4657787213448116,vcD7/deg6/bw7.1/hpQ5
selfish,124750,124751,544,6,61.0,0.2182850515748211,vcD6/deg6/bw61.0/hpQ1
selfish,38672,38673,63,2,42.7,0.2631399047202775,vcD1/deg2/bw42.7/hpQ2
selfish,3823,3824,842,2,87.4,0.4574864654719545,vcD9/deg2/bw87.4/hpQ5
selfish,155167,155168,985,8,7.1,0.3706046305857265,vcD10/deg8/bw7.1/hpQ3
selfish,11979,11980,642,5,125.0,0.2816906079992455,vcD7/deg5/bw125.0/hpQ2
selfish,59669,59670,203,3,42.7,0.4344347691369841,vcD2/deg3/bw42.7/hpQ4
selfish,110930,110931,199,6,125.0,0.2689147210983604,vcD2/deg6/bw125.0/hpQ2
selfish,6820,6821,645,7,87.4,0.2397567210258474,vcD7/deg7/bw87.4/hpQ1
selfish,211827,211828,664,5,87.4,0.4304538627565802,vcD7/deg5/bw87.4/hpQ4
